what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.rse.subsystems.shells.core,3.1.0.v200905272300,"org.eclipse.rse.subsystems.shells.core",1277734317580
stopped,bundle,org.eclipse.rse.connectorservice.dstore,3.1.1.v200909160005,"org.eclipse.rse.connectorservice.dstore",1277734317580
stopped,bundle,org.eclipse.rse.connectorservice.telnet,1.2.1.v200908051630,"org.eclipse.rse.connectorservice.telnet",1277734317609
stopped,bundle,org.eclipse.rse.subsystems.files.core,3.1.1.v200909160005,"org.eclipse.rse.subsystems.files.core",1277734317609
stopped,bundle,org.eclipse.rse.terminals.ui,1.0.1.v200908061445,"org.eclipse.rse.terminals.ui",1277734317609
stopped,bundle,org.eclipse.rse.subsystems.terminals.core,1.0.1.v200908051630,"org.eclipse.rse.subsystems.terminals.core",1277734317609
stopped,bundle,org.eclipse.rse.ui,3.1.1.v200909160005,"org.eclipse.rse.ui",1277734317609
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1277734317609
stopped,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1277734317609
stopped,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1277734317609
stopped,bundle,org.eclipse.wst.common.project.facet.ui,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.ui",1277734317609
